order_id,order_line_id,customer_id,product_id,store_id,order_date,quantity,unit_price,discount_amount,net_amount,order_status
527d7375-d692-4662-bdbd-b5ef8c9c1873,527d7375-d692-4662-bdbd-b5ef8c9c1873-2,dcb47e5f-6906-4d1a-b747-3f731f428cbe,PR-00056,ST-007,2026-07-15,5,213.34,0,1066.7,shipped
527d7375-d692-4662-bdbd-b5ef8c9c1873,527d7375-d692-4662-bdbd-b5ef8c9c1873-3,dcb47e5f-6906-4d1a-b747-3f731f428cbe,PR-00141,ST-010,2026-07-15,5,11.64,0.1,52.38,cancelled
616064b9-e7c2-4ac8-81e4-7bec873f69c4,616064b9-e7c2-4ac8-81e4-7bec873f69c4-1,40c34724-99fc-4983-b604-33d44f353584,PR-00114,ST-003,2026-07-15,1,204.57,0,204.57,placed
616064b9-e7c2-4ac8-81e4-7bec873f69c4,616064b9-e7c2-4ac8-81e4-7bec873f69c4-2,40c34724-99fc-4983-b604-33d44f353584,PR-00165,ST-005,2026-07-15,2,406.29,0,812.58,placed
dc161309-c7bf-438f-8b53-3a1dcda63618,dc161309-c7bf-438f-8b53-3a1dcda63618-1,bb68a4fb-e18d-42ef-982b-f55d99a68cab,PR-00139,ST-004,2026-07-15,1,100.99,0,100.99,delivered
dc161309-c7bf-438f-8b53-3a1dcda63618,dc161309-c7bf-438f-8b53-3a1dcda63618-2,bb68a4fb-e18d-42ef-982b-f55d99a68cab,PR-00168,ST-011,2026-07-15,3,683.06,0,2049.18,delivered
a2e582c9-4754-4a14-82e9-1bf2a0339a6f,a2e582c9-4754-4a14-82e9-1bf2a0339a6f-1,e1a5893e-3cfd-44ff-b075-c9a1060e7c9f,PR-00071,ST-006,2026-07-15,1,625.0,0.1,562.5,delivered
a2e582c9-4754-4a14-82e9-1bf2a0339a6f,a2e582c9-4754-4a14-82e9-1bf2a0339a6f-2,e1a5893e-3cfd-44ff-b075-c9a1060e7c9f,PR-00023,ST-014,2026-07-15,5,549.79,0,2748.95,delivered
151017a6-060c-472e-8b47-8cd568afec6c,151017a6-060c-472e-8b47-8cd568afec6c-1,8115d372-d41d-4182-ac95-de18af532dda,PR-00114,ST-001,2026-07-15,2,204.57,0.1,368.23,placed
151017a6-060c-472e-8b47-8cd568afec6c,151017a6-060c-472e-8b47-8cd568afec6c-2,8115d372-d41d-4182-ac95-de18af532dda,PR-00167,ST-005,2026-07-15,4,350.21,0,1400.84,shipped
41ec9836-c082-4eab-ab3c-306dac96ca64,41ec9836-c082-4eab-ab3c-306dac96ca64-1,9b428865-e69f-49b2-8e6d-c4dde3ea2589,PR-00040,ST-004,2026-07-15,5,393.22,0,1966.1,shipped
90530b0c-1026-4e1c-ac53-216c779c64ed,90530b0c-1026-4e1c-ac53-216c779c64ed-1,96290846-68e7-46e2-ba3a-b45ffb4e612e,PR-00199,ST-005,2026-07-15,5,841.96,0,4209.8,placed
90530b0c-1026-4e1c-ac53-216c779c64ed,90530b0c-1026-4e1c-ac53-216c779c64ed-2,96290846-68e7-46e2-ba3a-b45ffb4e612e,PR-00199,ST-013,2026-07-15,1,841.96,0,841.96,delivered
ecde27b8-63fe-4b26-846d-319780b9f1b3,ecde27b8-63fe-4b26-846d-319780b9f1b3-1,771cfd21-5546-4f75-b839-f7f92b7be5ad,PR-00135,ST-013,2026-07-15,3,476.99,0,1430.97,delivered
ecde27b8-63fe-4b26-846d-319780b9f1b3,ecde27b8-63fe-4b26-846d-319780b9f1b3-2,771cfd21-5546-4f75-b839-f7f92b7be5ad,PR-00062,ST-004,2026-07-15,5,420.22,0.1,1890.99,shipped
ecde27b8-63fe-4b26-846d-319780b9f1b3,ecde27b8-63fe-4b26-846d-319780b9f1b3-3,771cfd21-5546-4f75-b839-f7f92b7be5ad,PR-00174,ST-003,2026-07-15,3,392.31,0,1176.93,shipped
ecde27b8-63fe-4b26-846d-319780b9f1b3,ecde27b8-63fe-4b26-846d-319780b9f1b3-4,771cfd21-5546-4f75-b839-f7f92b7be5ad,PR-00180,ST-008,2026-07-15,2,680.33,0,1360.66,cancelled
7ae8509d-5770-4534-9005-a2ce0227feda,7ae8509d-5770-4534-9005-a2ce0227feda-1,3058afd7-6239-4619-88e5-efdd4a8e71d3,PR-00141,ST-014,2026-07-15,2,11.64,0.15,19.79,cancelled
7ae8509d-5770-4534-9005-a2ce0227feda,7ae8509d-5770-4534-9005-a2ce0227feda-2,3058afd7-6239-4619-88e5-efdd4a8e71d3,PR-00175,ST-015,2026-07-15,1,160.15,0,160.15,cancelled
23e9243c-d6b9-413d-b1dd-48c299142ca4,23e9243c-d6b9-413d-b1dd-48c299142ca4-1,9eb3f11c-5005-4b7b-b716-b114cd42d73a,PR-00177,ST-015,2026-07-15,5,157.13,0,785.65,shipped
23e9243c-d6b9-413d-b1dd-48c299142ca4,23e9243c-d6b9-413d-b1dd-48c299142ca4-2,9eb3f11c-5005-4b7b-b716-b114cd42d73a,PR-00155,ST-004,2026-07-15,4,894.7,0,3578.8,cancelled
23e9243c-d6b9-413d-b1dd-48c299142ca4,23e9243c-d6b9-413d-b1dd-48c299142ca4-3,9eb3f11c-5005-4b7b-b716-b114cd42d73a,PR-00120,ST-008,2026-07-15,2,805.49,0.15,1369.33,shipped
38a63874-fe21-40e6-841e-eb85aa0c99cd,38a63874-fe21-40e6-841e-eb85aa0c99cd-1,bb6ff634-eccd-44e3-ab92-cd190dc6fe73,PR-00045,ST-015,2026-07-15,3,453.16,0,1359.48,delivered
38a63874-fe21-40e6-841e-eb85aa0c99cd,38a63874-fe21-40e6-841e-eb85aa0c99cd-2,bb6ff634-eccd-44e3-ab92-cd190dc6fe73,PR-00046,ST-007,2026-07-15,2,410.57,0,821.14,cancelled
49a14655-515d-48b1-9f08-a645f13cf652,49a14655-515d-48b1-9f08-a645f13cf652-1,2e1be789-6dde-4466-8e67-14e4f4c81f49,PR-00012,ST-003,2026-07-15,1,421.68,0.1,379.51,cancelled
5c4e06d4-1628-42a5-8416-cec220492037,5c4e06d4-1628-42a5-8416-cec220492037-1,7ae8623d-4e6b-4df0-a3a1-a7a773f35119,PR-00099,ST-011,2026-07-15,1,171.41,0,171.41,placed
dc45a85c-9177-4689-8280-579622207721,dc45a85c-9177-4689-8280-579622207721-1,1f0eeb01-1e33-42da-a527-8ca081d918d2,PR-00088,ST-005,2026-07-15,1,296.45,0,296.45,placed
3b24a447-8c43-46d5-9cf5-fb5a22b170ae,3b24a447-8c43-46d5-9cf5-fb5a22b170ae-1,6d301add-ca46-45ab-8737-4d93eab4687d,PR-00110,ST-011,2026-07-15,5,712.42,0.1,3205.89,shipped
3b24a447-8c43-46d5-9cf5-fb5a22b170ae,3b24a447-8c43-46d5-9cf5-fb5a22b170ae-2,6d301add-ca46-45ab-8737-4d93eab4687d,PR-00084,ST-007,2026-07-15,3,84.48,0,253.44,cancelled
3b24a447-8c43-46d5-9cf5-fb5a22b170ae,3b24a447-8c43-46d5-9cf5-fb5a22b170ae-3,6d301add-ca46-45ab-8737-4d93eab4687d,PR-00174,ST-015,2026-07-15,5,392.31,0,1961.55,placed
ff91ff68-88d1-4ebf-8581-a5d9ebedbf9c,ff91ff68-88d1-4ebf-8581-a5d9ebedbf9c-1,c0178867-094c-4681-8776-f3f122b1d2fc,PR-00185,ST-009,2026-07-15,4,456.03,0,1824.12,cancelled
ff91ff68-88d1-4ebf-8581-a5d9ebedbf9c,ff91ff68-88d1-4ebf-8581-a5d9ebedbf9c-2,c0178867-094c-4681-8776-f3f122b1d2fc,PR-00148,ST-002,2026-07-15,4,254.66,0,1018.64,cancelled
ff91ff68-88d1-4ebf-8581-a5d9ebedbf9c,ff91ff68-88d1-4ebf-8581-a5d9ebedbf9c-3,c0178867-094c-4681-8776-f3f122b1d2fc,PR-00149,ST-008,2026-07-15,5,832.08,0,4160.4,cancelled
ff91ff68-88d1-4ebf-8581-a5d9ebedbf9c,ff91ff68-88d1-4ebf-8581-a5d9ebedbf9c-4,c0178867-094c-4681-8776-f3f122b1d2fc,PR-00127,ST-012,2026-07-15,1,93.56,0,93.56,placed
06cd035a-896d-4efc-bd21-67fbe3e1ace7,06cd035a-896d-4efc-bd21-67fbe3e1ace7-1,347bed12-2791-4fdc-b92c-a79732159de8,PR-00036,ST-007,2026-07-15,2,385.53,0.1,693.95,delivered
06cd035a-896d-4efc-bd21-67fbe3e1ace7,06cd035a-896d-4efc-bd21-67fbe3e1ace7-2,347bed12-2791-4fdc-b92c-a79732159de8,PR-00135,ST-008,2026-07-15,4,476.99,0.15,1621.77,delivered
06cd035a-896d-4efc-bd21-67fbe3e1ace7,06cd035a-896d-4efc-bd21-67fbe3e1ace7-3,347bed12-2791-4fdc-b92c-a79732159de8,PR-00154,ST-004,2026-07-15,1,559.86,0,559.86,delivered
06cd035a-896d-4efc-bd21-67fbe3e1ace7,06cd035a-896d-4efc-bd21-67fbe3e1ace7-4,347bed12-2791-4fdc-b92c-a79732159de8,PR-00025,ST-004,2026-07-15,1,226.56,0,226.56,shipped
7db23962-1593-402d-bfb7-521135bf129b,7db23962-1593-402d-bfb7-521135bf129b-1,eefede9c-cd7e-4780-87b7-d7c1efc74716,PR-00174,ST-015,2026-07-15,2,392.31,0.15,666.93,delivered
7db23962-1593-402d-bfb7-521135bf129b,7db23962-1593-402d-bfb7-521135bf129b-2,eefede9c-cd7e-4780-87b7-d7c1efc74716,PR-00092,ST-004,2026-07-15,2,583.57,0,1167.14,placed
7db23962-1593-402d-bfb7-521135bf129b,7db23962-1593-402d-bfb7-521135bf129b-3,eefede9c-cd7e-4780-87b7-d7c1efc74716,PR-00018,ST-012,2026-07-15,5,644.25,0.15,2738.06,cancelled
7743b78d-7ce7-44c1-9337-9286aac40e70,7743b78d-7ce7-44c1-9337-9286aac40e70-1,4aae8aa3-aa95-4a35-b182-1fa97cfa6a2f,PR-00063,ST-005,2026-07-15,3,308.23,0.15,785.99,delivered
dbbb07cf-ae47-41e2-86b4-d85895b779ea,dbbb07cf-ae47-41e2-86b4-d85895b779ea-1,428dd69b-b728-40bf-86a6-cc786a516dfe,PR-00070,ST-004,2026-07-15,1,160.83,0.15,136.71,delivered
dbbb07cf-ae47-41e2-86b4-d85895b779ea,dbbb07cf-ae47-41e2-86b4-d85895b779ea-2,428dd69b-b728-40bf-86a6-cc786a516dfe,PR-00152,ST-009,2026-07-15,5,89.11,0.15,378.72,shipped
803c27a9-aa7d-42f3-a228-423fd2a15cd8,803c27a9-aa7d-42f3-a228-423fd2a15cd8-1,bd9f5ae0-3bc5-4025-9ef9-783ee805014c,PR-00138,ST-009,2026-07-15,2,842.89,0.1,1517.2,shipped
803c27a9-aa7d-42f3-a228-423fd2a15cd8,803c27a9-aa7d-42f3-a228-423fd2a15cd8-2,bd9f5ae0-3bc5-4025-9ef9-783ee805014c,PR-00035,ST-004,2026-07-15,1,167.26,0.15,142.17,cancelled
803c27a9-aa7d-42f3-a228-423fd2a15cd8,803c27a9-aa7d-42f3-a228-423fd2a15cd8-3,bd9f5ae0-3bc5-4025-9ef9-783ee805014c,PR-00018,ST-011,2026-07-15,4,644.25,0.15,2190.45,shipped
803c27a9-aa7d-42f3-a228-423fd2a15cd8,803c27a9-aa7d-42f3-a228-423fd2a15cd8-4,bd9f5ae0-3bc5-4025-9ef9-783ee805014c,PR-00055,ST-002,2026-07-15,3,576.26,0,1728.78,placed
0e4c20de-2b1e-46fa-a82f-5208dcb254d4,0e4c20de-2b1e-46fa-a82f-5208dcb254d4-1,e4159865-aa1e-4633-968e-43267fec5898,PR-00085,ST-008,2026-07-15,2,771.25,0,1542.5,shipped
0e4c20de-2b1e-46fa-a82f-5208dcb254d4,0e4c20de-2b1e-46fa-a82f-5208dcb254d4-2,e4159865-aa1e-4633-968e-43267fec5898,PR-00154,ST-010,2026-07-15,5,559.86,0,2799.3,placed
0e4c20de-2b1e-46fa-a82f-5208dcb254d4,0e4c20de-2b1e-46fa-a82f-5208dcb254d4-3,e4159865-aa1e-4633-968e-43267fec5898,PR-00132,ST-010,2026-07-15,1,247.74,0.1,222.97,delivered
f7c36e5c-5ac9-4f7e-bdfc-4ea4b565e168,f7c36e5c-5ac9-4f7e-bdfc-4ea4b565e168-1,8de33f81-b504-4f4a-ba8d-12dd54ad320f,PR-00013,ST-011,2026-07-15,1,501.63,0,501.63,delivered
f7c36e5c-5ac9-4f7e-bdfc-4ea4b565e168,f7c36e5c-5ac9-4f7e-bdfc-4ea4b565e168-2,8de33f81-b504-4f4a-ba8d-12dd54ad320f,PR-00139,ST-001,2026-07-15,2,100.99,0,201.98,shipped
f7c36e5c-5ac9-4f7e-bdfc-4ea4b565e168,f7c36e5c-5ac9-4f7e-bdfc-4ea4b565e168-3,8de33f81-b504-4f4a-ba8d-12dd54ad320f,PR-00051,ST-003,2026-07-15,3,585.34,0,1756.02,cancelled
a5b014f1-05c0-4abd-a202-9e058d2c1993,a5b014f1-05c0-4abd-a202-9e058d2c1993-1,d316c785-592a-4a46-80ed-89eefef3e905,PR-00194,ST-005,2026-07-15,4,399.62,0,1598.48,cancelled
a5b014f1-05c0-4abd-a202-9e058d2c1993,a5b014f1-05c0-4abd-a202-9e058d2c1993-2,d316c785-592a-4a46-80ed-89eefef3e905,PR-00099,ST-009,2026-07-15,2,171.41,0,342.82,delivered
a5b014f1-05c0-4abd-a202-9e058d2c1993,a5b014f1-05c0-4abd-a202-9e058d2c1993-3,d316c785-592a-4a46-80ed-89eefef3e905,PR-00123,ST-015,2026-07-15,5,398.09,0,1990.45,placed
a5b014f1-05c0-4abd-a202-9e058d2c1993,a5b014f1-05c0-4abd-a202-9e058d2c1993-4,d316c785-592a-4a46-80ed-89eefef3e905,PR-00076,ST-008,2026-07-15,4,714.11,0,2856.44,shipped
4341b935-5164-4c3d-9e02-6bc68808f0ea,4341b935-5164-4c3d-9e02-6bc68808f0ea-1,f0d170e8-29db-457e-95aa-899c34de7b15,PR-00021,ST-015,2026-07-15,2,397.22,0,794.44,placed
4341b935-5164-4c3d-9e02-6bc68808f0ea,4341b935-5164-4c3d-9e02-6bc68808f0ea-2,f0d170e8-29db-457e-95aa-899c34de7b15,PR-00142,ST-007,2026-07-15,2,741.85,0.15,1261.14,delivered
4341b935-5164-4c3d-9e02-6bc68808f0ea,4341b935-5164-4c3d-9e02-6bc68808f0ea-3,f0d170e8-29db-457e-95aa-899c34de7b15,PR-00162,ST-015,2026-07-15,1,488.4,0.15,415.14,delivered
4341b935-5164-4c3d-9e02-6bc68808f0ea,4341b935-5164-4c3d-9e02-6bc68808f0ea-4,f0d170e8-29db-457e-95aa-899c34de7b15,PR-00031,ST-001,2026-07-15,4,256.38,0.15,871.69,shipped
88c233e3-03a7-4c8d-8305-0e74e1ab6145,88c233e3-03a7-4c8d-8305-0e74e1ab6145-1,50e30770-596c-4cdd-bee0-26c85e502730,PR-00062,ST-011,2026-07-15,2,420.22,0,840.44,placed
88c233e3-03a7-4c8d-8305-0e74e1ab6145,88c233e3-03a7-4c8d-8305-0e74e1ab6145-2,50e30770-596c-4cdd-bee0-26c85e502730,PR-00014,ST-015,2026-07-15,3,394.84,0,1184.52,placed
5eec2822-01e0-48e3-a662-eb8a4601d3e5,5eec2822-01e0-48e3-a662-eb8a4601d3e5-1,40c34724-99fc-4983-b604-33d44f353584,PR-00138,ST-006,2026-07-15,1,842.89,0,842.89,shipped
eb611e31-5b45-4ae7-bc53-f471d8286835,eb611e31-5b45-4ae7-bc53-f471d8286835-1,6d109d99-ace9-42ae-a314-3535acb9f525,PR-00121,ST-014,2026-07-15,5,296.04,0,1480.2,cancelled
eb611e31-5b45-4ae7-bc53-f471d8286835,eb611e31-5b45-4ae7-bc53-f471d8286835-2,6d109d99-ace9-42ae-a314-3535acb9f525,PR-00031,ST-002,2026-07-15,5,256.38,0,1281.9,shipped
8a053c2a-9196-4fa3-8924-ddc869c4f0eb,8a053c2a-9196-4fa3-8924-ddc869c4f0eb-1,9022a0d6-915b-4f1c-abd1-d5792eb89abe,PR-00082,ST-006,2026-07-15,2,701.69,0.15,1192.87,delivered
8a053c2a-9196-4fa3-8924-ddc869c4f0eb,8a053c2a-9196-4fa3-8924-ddc869c4f0eb-2,9022a0d6-915b-4f1c-abd1-d5792eb89abe,PR-00016,ST-015,2026-07-15,3,424.99,0.1,1147.47,placed
8a053c2a-9196-4fa3-8924-ddc869c4f0eb,8a053c2a-9196-4fa3-8924-ddc869c4f0eb-3,9022a0d6-915b-4f1c-abd1-d5792eb89abe,PR-00169,ST-009,2026-07-15,3,757.85,0.1,2046.2,cancelled
f873ba12-16d6-4ec1-a935-6116580f8175,f873ba12-16d6-4ec1-a935-6116580f8175-1,cf6e732f-8c87-4db7-88af-2706fc95095a,PR-00065,ST-005,2026-07-15,2,384.52,0,769.04,delivered
f873ba12-16d6-4ec1-a935-6116580f8175,f873ba12-16d6-4ec1-a935-6116580f8175-2,cf6e732f-8c87-4db7-88af-2706fc95095a,PR-00047,ST-006,2026-07-15,3,299.36,0.1,808.27,delivered
f873ba12-16d6-4ec1-a935-6116580f8175,f873ba12-16d6-4ec1-a935-6116580f8175-3,cf6e732f-8c87-4db7-88af-2706fc95095a,PR-00145,ST-003,2026-07-15,2,684.33,0,1368.66,cancelled
f873ba12-16d6-4ec1-a935-6116580f8175,f873ba12-16d6-4ec1-a935-6116580f8175-4,cf6e732f-8c87-4db7-88af-2706fc95095a,PR-00166,ST-003,2026-07-15,3,674.04,0,2022.12,placed
eb3e25b6-2b2c-4eea-8c05-073070a43ab0,eb3e25b6-2b2c-4eea-8c05-073070a43ab0-1,a3bc0bd7-fa5b-4732-81b2-ce7272e087ac,PR-00056,ST-004,2026-07-15,5,213.34,0.15,906.7,delivered
eb3e25b6-2b2c-4eea-8c05-073070a43ab0,eb3e25b6-2b2c-4eea-8c05-073070a43ab0-2,a3bc0bd7-fa5b-4732-81b2-ce7272e087ac,PR-00114,ST-014,2026-07-15,5,204.57,0.1,920.56,shipped
976d64d7-23ea-4f1f-963d-75073b32b0c0,976d64d7-23ea-4f1f-963d-75073b32b0c0-1,fd80914c-1937-430e-b751-1f28812cb24a,PR-00126,ST-004,2026-07-15,1,711.41,0,711.41,delivered
976d64d7-23ea-4f1f-963d-75073b32b0c0,976d64d7-23ea-4f1f-963d-75073b32b0c0-2,fd80914c-1937-430e-b751-1f28812cb24a,PR-00106,ST-003,2026-07-15,1,445.45,0,445.45,shipped
976d64d7-23ea-4f1f-963d-75073b32b0c0,976d64d7-23ea-4f1f-963d-75073b32b0c0-3,fd80914c-1937-430e-b751-1f28812cb24a,PR-00128,ST-015,2026-07-15,5,550.41,0.15,2339.24,placed
53d8fb67-c28e-4814-a8c6-85c4ecb73b11,53d8fb67-c28e-4814-a8c6-85c4ecb73b11-1,f96da53b-1555-4e36-a261-98c57454c507,PR-00137,ST-003,2026-07-15,2,864.2,0.15,1469.14,shipped
53d8fb67-c28e-4814-a8c6-85c4ecb73b11,53d8fb67-c28e-4814-a8c6-85c4ecb73b11-2,f96da53b-1555-4e36-a261-98c57454c507,PR-00197,ST-001,2026-07-15,2,537.01,0,1074.02,shipped
53d8fb67-c28e-4814-a8c6-85c4ecb73b11,53d8fb67-c28e-4814-a8c6-85c4ecb73b11-3,f96da53b-1555-4e36-a261-98c57454c507,PR-00174,ST-011,2026-07-15,4,392.31,0,1569.24,cancelled
53d8fb67-c28e-4814-a8c6-85c4ecb73b11,53d8fb67-c28e-4814-a8c6-85c4ecb73b11-4,f96da53b-1555-4e36-a261-98c57454c507,PR-00097,ST-015,2026-07-15,1,511.54,0,511.54,delivered
6d588ea4-e169-444a-920b-65a6b20a3b24,6d588ea4-e169-444a-920b-65a6b20a3b24-1,97f0e21e-b157-47d1-a2e9-7fb919103700,PR-00176,ST-005,2026-07-15,3,304.03,0,912.09,cancelled
2d3f79df-3a22-4e05-b1f6-1849b6909473,2d3f79df-3a22-4e05-b1f6-1849b6909473-1,4d3871c0-432b-435c-aadd-100f4798e452,PR-00019,ST-012,2026-07-15,4,179.08,0,716.32,delivered
2d3f79df-3a22-4e05-b1f6-1849b6909473,2d3f79df-3a22-4e05-b1f6-1849b6909473-2,4d3871c0-432b-435c-aadd-100f4798e452,PR-00013,ST-006,2026-07-15,5,501.63,0.15,2131.93,delivered
2d3f79df-3a22-4e05-b1f6-1849b6909473,2d3f79df-3a22-4e05-b1f6-1849b6909473-3,4d3871c0-432b-435c-aadd-100f4798e452,PR-00037,ST-002,2026-07-15,5,59.79,0,298.95,shipped
bb1b33a9-0f49-4f31-8ab1-6dfa155458e9,bb1b33a9-0f49-4f31-8ab1-6dfa155458e9-1,0e79e0eb-f3b2-4960-bc99-d79922bdb251,PR-00161,ST-002,2026-07-15,3,283.39,0.1,765.15,cancelled
bb1b33a9-0f49-4f31-8ab1-6dfa155458e9,bb1b33a9-0f49-4f31-8ab1-6dfa155458e9-2,0e79e0eb-f3b2-4960-bc99-d79922bdb251,PR-00005,ST-001,2026-07-15,1,180.46,0.15,153.39,cancelled
bb1b33a9-0f49-4f31-8ab1-6dfa155458e9,bb1b33a9-0f49-4f31-8ab1-6dfa155458e9-3,0e79e0eb-f3b2-4960-bc99-d79922bdb251,PR-00016,ST-006,2026-07-15,3,424.99,0,1274.97,cancelled
c8554e23-853a-40e7-bc3d-30296ff11703,c8554e23-853a-40e7-bc3d-30296ff11703-1,3d48d4fe-751c-4e21-b729-3bdf1582f742,PR-00083,ST-008,2026-07-15,3,118.27,0,354.81,placed
c8554e23-853a-40e7-bc3d-30296ff11703,c8554e23-853a-40e7-bc3d-30296ff11703-2,3d48d4fe-751c-4e21-b729-3bdf1582f742,PR-00135,ST-008,2026-07-15,3,476.99,0,1430.97,shipped
c8554e23-853a-40e7-bc3d-30296ff11703,c8554e23-853a-40e7-bc3d-30296ff11703-3,3d48d4fe-751c-4e21-b729-3bdf1582f742,PR-00128,ST-005,2026-07-15,3,550.41,0,1651.23,cancelled
c8554e23-853a-40e7-bc3d-30296ff11703,c8554e23-853a-40e7-bc3d-30296ff11703-4,3d48d4fe-751c-4e21-b729-3bdf1582f742,PR-00019,ST-009,2026-07-15,4,179.08,0,716.32,cancelled
7879182d-9b50-4f0d-aa67-0343bbb189b4,7879182d-9b50-4f0d-aa67-0343bbb189b4-1,38d11a5f-3cbe-4fa5-9c7f-4457c20e113f,PR-00159,ST-011,2026-07-15,2,261.27,0,522.54,shipped
7879182d-9b50-4f0d-aa67-0343bbb189b4,7879182d-9b50-4f0d-aa67-0343bbb189b4-2,38d11a5f-3cbe-4fa5-9c7f-4457c20e113f,PR-00008,ST-009,2026-07-15,3,371.18,0.1,1002.19,delivered
85184f4f-36c7-40c6-a13b-69ef25f1121a,85184f4f-36c7-40c6-a13b-69ef25f1121a-1,9621f1fd-092a-4041-b60e-37e8410d00e2,PR-00121,ST-008,2026-07-15,2,296.04,0,592.08,placed
85184f4f-36c7-40c6-a13b-69ef25f1121a,85184f4f-36c7-40c6-a13b-69ef25f1121a-2,9621f1fd-092a-4041-b60e-37e8410d00e2,PR-00019,ST-011,2026-07-15,3,179.08,0.15,456.65,cancelled
65fcd82a-da5c-4cf2-bee0-5766eefe23af,65fcd82a-da5c-4cf2-bee0-5766eefe23af-1,615cb13d-4c69-4fbc-bd34-6a4b1acde291,PR-00056,ST-010,2026-07-15,4,213.34,0.15,725.36,delivered
c2c39bc2-17b7-4930-a86c-ab794f1b914d,c2c39bc2-17b7-4930-a86c-ab794f1b914d-1,f1599721-99ad-4426-844b-ea4f13d66290,PR-00002,ST-012,2026-07-15,3,684.36,0,2053.08,placed
c2c39bc2-17b7-4930-a86c-ab794f1b914d,c2c39bc2-17b7-4930-a86c-ab794f1b914d-2,f1599721-99ad-4426-844b-ea4f13d66290,PR-00048,ST-010,2026-07-15,3,94.38,0,283.14,delivered
c2c39bc2-17b7-4930-a86c-ab794f1b914d,c2c39bc2-17b7-4930-a86c-ab794f1b914d-3,f1599721-99ad-4426-844b-ea4f13d66290,PR-00013,ST-008,2026-07-15,1,501.63,0.1,451.47,delivered
c2c39bc2-17b7-4930-a86c-ab794f1b914d,c2c39bc2-17b7-4930-a86c-ab794f1b914d-4,f1599721-99ad-4426-844b-ea4f13d66290,PR-00125,ST-004,2026-07-15,3,159.47,0,478.41,placed
6dcf78cd-e7db-42bc-a135-ab15311dc815,6dcf78cd-e7db-42bc-a135-ab15311dc815-1,40c34724-99fc-4983-b604-33d44f353584,PR-00016,ST-006,2026-07-15,1,424.99,0,424.99,placed
6dcf78cd-e7db-42bc-a135-ab15311dc815,6dcf78cd-e7db-42bc-a135-ab15311dc815-2,40c34724-99fc-4983-b604-33d44f353584,PR-00121,ST-015,2026-07-15,5,296.04,0,1480.2,shipped
6dcf78cd-e7db-42bc-a135-ab15311dc815,6dcf78cd-e7db-42bc-a135-ab15311dc815-3,40c34724-99fc-4983-b604-33d44f353584,PR-00092,ST-015,2026-07-15,5,583.57,0.15,2480.17,shipped
2a9c3ac8-faf7-451a-8df0-1c3a29d1fa08,2a9c3ac8-faf7-451a-8df0-1c3a29d1fa08-1,06f7690a-70dc-44ad-ab83-b117616dc816,PR-00039,ST-001,2026-07-15,1,479.89,0,479.89,delivered
6104cad6-8219-408a-b7c2-b843c77ebb3f,6104cad6-8219-408a-b7c2-b843c77ebb3f-1,3058afd7-6239-4619-88e5-efdd4a8e71d3,PR-00043,ST-011,2026-07-15,5,524.43,0.15,2228.83,placed
6104cad6-8219-408a-b7c2-b843c77ebb3f,6104cad6-8219-408a-b7c2-b843c77ebb3f-2,3058afd7-6239-4619-88e5-efdd4a8e71d3,PR-00048,ST-008,2026-07-15,5,94.38,0.1,424.71,cancelled
6104cad6-8219-408a-b7c2-b843c77ebb3f,6104cad6-8219-408a-b7c2-b843c77ebb3f-3,3058afd7-6239-4619-88e5-efdd4a8e71d3,PR-00151,ST-007,2026-07-15,4,481.05,0,1924.2,shipped
6104cad6-8219-408a-b7c2-b843c77ebb3f,6104cad6-8219-408a-b7c2-b843c77ebb3f-4,3058afd7-6239-4619-88e5-efdd4a8e71d3,PR-00113,ST-014,2026-07-15,2,247.54,0.1,445.57,cancelled
25bdae11-3a5f-4fcd-9499-614b1abb9c49,25bdae11-3a5f-4fcd-9499-614b1abb9c49-1,09cfc504-8101-4dd2-b57e-abc2aa0a6124,PR-00195,ST-006,2026-07-15,3,647.09,0,1941.27,cancelled
25bdae11-3a5f-4fcd-9499-614b1abb9c49,25bdae11-3a5f-4fcd-9499-614b1abb9c49-2,09cfc504-8101-4dd2-b57e-abc2aa0a6124,PR-00031,ST-008,2026-07-15,1,256.38,0,256.38,shipped
3d8115bc-d93a-405c-a982-271038d51cc9,3d8115bc-d93a-405c-a982-271038d51cc9-1,9a01576b-c546-4064-9fff-a24070ed4f88,PR-00014,ST-009,2026-07-15,2,394.84,0.15,671.23,placed
c8d32d29-b0c6-421d-af87-eb04bdce3b90,c8d32d29-b0c6-421d-af87-eb04bdce3b90-1,b58ad6c7-c3cb-4312-90e4-a1384102b67c,PR-00094,ST-010,2026-07-15,5,246.1,0,1230.5,cancelled
c8d32d29-b0c6-421d-af87-eb04bdce3b90,c8d32d29-b0c6-421d-af87-eb04bdce3b90-2,b58ad6c7-c3cb-4312-90e4-a1384102b67c,PR-00175,ST-008,2026-07-15,1,160.15,0.15,136.13,cancelled
c8d32d29-b0c6-421d-af87-eb04bdce3b90,c8d32d29-b0c6-421d-af87-eb04bdce3b90-3,b58ad6c7-c3cb-4312-90e4-a1384102b67c,PR-00194,ST-014,2026-07-15,1,399.62,0.1,359.66,cancelled
6a810c8f-7c8d-4f2d-a432-5da360acac62,6a810c8f-7c8d-4f2d-a432-5da360acac62-1,00d1c902-4a4e-4472-8948-9fe378a54f85,PR-00196,ST-013,2026-07-15,4,441.69,0.15,1501.75,placed
